Yelp URL,Name,Street Address,Zip Code,City,State,Price Range,Phone,Rating,Number of Reviews,Website,Menu Link,Image 1,Image 2,Image 3,Category 1,Category 2,Category 3
https://www.yelp.com/biz/kawaii-boba-teahouse-fullerton-2,Kawaii Boba Teahouse,1327 S Harbor Blvd ,92832,Fullerton,CA,$$,(714) 519-9131,4.5,282,www.kawaiibobateahouse.com,kawaiibobateahouse.com/milk-tea,https://s3-media0.fl.yelpcdn.com/bphoto/QzU4bETqOnQUN4bzEacY5g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/A_va5-J4h2mx0rs5O9R1zw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KIggD76fI1uVq7nbQiYTBg/l.jpg,Bubble Tea,Juice Bars & Smoothies,Coffee & Tea
https://www.yelp.com/biz/rendez-vous-cafe-chino-hills-2,Rendez-Vous Cafe,5751 Pine Ave Ste B,91709,Chino Hills,CA,$,(909) 597-7787,4.5,445,www.rendez-vouscafe.com,www.rendez-vouscafe.com,https://s3-media0.fl.yelpcdn.com/bphoto/vu9T3Hx16ZFGKwSHHIkT2w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/EHhsjU1I5YP_GNex5Y7a9g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-VKYNBqmCedw_gNcL6cTbA/l.jpg,Cafes,Breakfast & Brunch,Coffee & Tea
https://www.yelp.com/biz/bluestone-lane-old-towne-orange-orange,Bluestone Lane - Old Towne Orange,114 N Olive St ,92866,Orange,CA,$$,(718) 374-6858,4,132,bluestonelane.com,,https://s3-media0.fl.yelpcdn.com/bphoto/Vg7mqvobd1lkHZBo4xm4NQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zurcGrMbesngiRrVvsKDqg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/BMZ2kxbEKlSGdn-I8c6uKw/l.jpg,Coffee & Tea,Gluten-Free,Breakfast & Brunch
https://www.yelp.com/biz/contra-coffee-and-tea-orange,Contra Coffee & Tea,115 N Orange St ,92866,Orange,CA,$,(714) 696-8793,4.5,591,,,https://s3-media0.fl.yelpcdn.com/bphoto/CsQbDqzQY4LZx6uCZe8i6Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/2TC024a_3aLmIlu3f2bNeg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zKRm4nasMPWJHrI_yckiww/l.jpg,Coffee & Tea,,
https://www.yelp.com/biz/caf%C3%A9-love-box-hacienda-heights-3,Café LOVE BOX,2557 S Hacienda Blvd ,91745,Hacienda Heights,CA,$$,(626) 330-4959,4.5,284,,,https://s3-media0.fl.yelpcdn.com/bphoto/OH0qsH7BEQhk9m8lBigObg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xcwJvvl22xdJTaI3XyhJfw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9YMDHBurzdJgqbRbH1pTHg/l.jpg,Florists,Coffee & Tea,Juice Bars & Smoothies
https://www.yelp.com/biz/iron-and-kin-coffee-co-claremont,Iron & Kin Coffee Co,536 W 1st St ,91711,Claremont,CA,$,(909) 301-0543,4.5,137,ironandkin.com,,https://s3-media0.fl.yelpcdn.com/bphoto/6qkIuclwl6h2ML3mYH9-3g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zUXwZWtY49m0CKtUs1teuA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Axqzs8U1Tu8YIsdIoehhCQ/l.jpg,Coffee & Tea,Cafes,Breakfast & Brunch
https://www.yelp.com/biz/meet-tea-city-of-industry,Meet Tea,17823 Colima Rd ,91748,City of Industry,CA,,(626) 949-1437,3.5,16,meettea-bubble-tea-store.business.site,meettea-bubble-tea-store.business.site/%23menu,https://s3-media0.fl.yelpcdn.com/bphoto/UK_O68RRHAjXWceZEb0A7Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pC_3Gm15TqySSwUwdFrBhw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/044CsynSxYUpiKD0E6ZT2A/l.jpg,Coffee & Tea,,
https://www.yelp.com/biz/the-pie-hole-orange-2,The Pie Hole,177 N Glassell St ,92866,Orange,CA,$$,(657) 236-4100,3.5,1024,www.thepieholela.com/orange-county,,https://s3-media0.fl.yelpcdn.com/bphoto/AE9R03qOaHEo-ROgYshCFQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Wse30xcbAZeEkRDRkKd6dw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/dD5X0funS6FjzSmlRvlgzQ/l.jpg,Bakeries,Coffee & Tea,Desserts
https://www.yelp.com/biz/hacea-coffee-source-anaheim,Hacea Coffee Source,5130 E La Palma Ave Unit 102,92807,Anaheim,CA,,(714) 497-3067,5,1 review,haceacoffee.com,,https://s3-media0.fl.yelpcdn.com/bphoto/EESpbGGmHdAGYETzhWQNTw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/J9Ut_hPgH7T8ftc7SZVE0Q/l.jpg,,Tasting Classes,Coffee & Tea,
https://www.yelp.com/biz/7-leaves-cafe-fullerton,7 Leaves Cafe,505 N State College Blvd ,92831,Fullerton,CA,,(714) 869-3347,4,102,7leavescafe.com,,https://s3-media0.fl.yelpcdn.com/bphoto/tNxX1a24QXJaxcfIPJWYxQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Mp0lZ4mGTw20BFQTP9I1AQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_hB7rK42CmdfSeT4AtU0Mg/l.jpg,Coffee & Tea,Macarons,
https://www.yelp.com/biz/grow-coffee-tea-anaheim,Grow Coffee + Tea,1035 N Tustin Ave ,92807,Anaheim,CA,$,(714) 632-9922,4.5,594,www.growcoffeeandtea.com,growcoffeeandtea.com/wp-content/uploads/2017/07/grow-menu-copy.pdf,https://s3-media0.fl.yelpcdn.com/bphoto/e-Pgn-BdPZy1omcS7IebcA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/5_xscBAORn8qPoued5hW_w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/OpqVSOm5jjpt6UMA5edw6Q/l.jpg,Coffee & Tea,Breakfast & Brunch,Sandwiches
https://www.yelp.com/biz/sweet-art-cafe-orange,Sweet Art Cafe,152 N Glassell St Ste D,92866,Orange,CA,$,(714) 941-9495,5,139,sweetartorange.com,sweetartorange.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/NjRLqK6fhwIJKhn5L2cdtw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/4iW2r-284zT0AK3aLE36og/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Yn5Eykl2H2cj4Be0BEiFNA/l.jpg,Cafes,Bakeries,
https://www.yelp.com/biz/caramelo-cafe-la-puente-2,Caramelo Cafe,1447 Valinda Ave ,91744,La Puente,CA,$$,(626) 727-7228,4,35,caramelo.cafe,,https://s3-media0.fl.yelpcdn.com/bphoto/nukdNfpSfGkYUJAOfNzE8g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/POt7qfi5NgelrAsPdpTl6g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/IroX0pS5u7IIundKggFF6w/l.jpg,Cafes,,
https://www.yelp.com/biz/mi-cafecito-coffee-pomona,Mi Cafecito Coffee,101 S Main St ,91766,Pomona,CA,$$,(909) 623-5683,4.5,978,www.micafecitocoffee.com,www.micafecitocoffee.com/s/order,https://s3-media0.fl.yelpcdn.com/bphoto/4Gx4uhq1qoeyESECKCV9ZQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UKM5Ae_IUC-Rx2HqB75vAw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/elw62W9n0gMGzCTwiGLQHA/l.jpg,Coffee & Tea,,
https://www.yelp.com/biz/sharetea-fullerton-2,Sharetea,2445 E Chapman Ave ,92831,Fullerton,CA,$,(714) 626-8898,4,858,www.1992sharetea.com,www.1992sharetea.com/menu/,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/6057277741001/1d11eaa4-a53b-4097-8624-3e2d9d0fd59d/main/1280x720/10s37ms/match/image.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/7qevZs9f1C97JMHRlWf-iA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KYuvH3loxZOCyiqlrGHRCg/l.jpg,Coffee & Tea,Bubble Tea,Juice Bars & Smoothies
https://www.yelp.com/biz/moongoat-coffee-garden-grove,MoonGoat Coffee,7200 Acacia Ave ,92841,Garden Grove,CA,$,(949) 612-2875,4.5,295,www.moongoat.com,gardengoat.square.site/s/order%3Flocation%3D11ea960e4f350ab4860a0cc47a2ae3c4,https://s3-media0.fl.yelpcdn.com/bphoto/KPxJxqwKgbQryZwfc1GkiQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/fL5aQ_thO0sjQzKAk6UpDQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/o57hOd7wttRFcmWdMxXL0w/l.jpg,Coffee Roasteries,Cafes,Coffee & Tea
https://www.yelp.com/biz/coffinated-coffee-la-puente,Coffinated Coffee,1627 1/4 N Hacienda Blvd ,91744,La Puente,CA,,,4.5,26,,,https://s3-media0.fl.yelpcdn.com/bphoto/CHmS0soncCyPHfgDnC6oDQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9jdDqsDnZxtckeJKOHR1KA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gVqLgduu-JHQfwAvaw880Q/l.jpg,Coffee & Tea,Themed Cafes,
https://www.yelp.com/biz/puffect-bakery-cafe-walnut,Puffect Bakery Cafe,385 S Lemon Ave Ste B,91789,Walnut,CA,$,(909) 598-3838,4,324,www.puffectbakerycafe.com,,https://s3-media0.fl.yelpcdn.com/bphoto/ZiXYEfofagjmmBOlH2CN1A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/W5S-dOCpk4Z3PBZ6M-dIUQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yzKbw08Sm2xBDQLVe33FiA/l.jpg,Desserts,Bakeries,Cafes
https://www.yelp.com/biz/rekindle-coffee-orange,Rekindle Coffee,434 N Tustin St ,92867,Orange,CA,$$,(657) 236-4330,4.5,667,www.rekindlecoffee.co,www.rekindlecoffee.co/menu,https://s3-media0.fl.yelpcdn.com/bphoto/v5y6ZSnUFF37i1eOzXDHUA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/gSeUBV9FW_pdwjQ1JIIywQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/eKug5iJk2a5zjLhjo2HrlQ/l.jpg,Cafes,Desserts,Breakfast & Brunch
https://www.yelp.com/biz/requiem-coffee-tea-and-fantasy-anaheim,Requiem Coffee Tea and Fantasy,280 S Clementine St ,92805,Anaheim,CA,$$,(714) 844-2245,4,468,RequiemCoffee.com,www.requiemcoffee.com/menu,https://s3-media0.fl.yelpcdn.com/bphoto/MHGtA_o063UUvIaXr5PQlQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/zI5lpq-d0yaM17dW2BjzMg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/vc7uduxlcrgDkE05WScVQA/l.jpg,Coffee & Tea,Sandwiches,
https://www.yelp.com/biz/veronese-gallery-cafe-fullerton-2,Veronese Gallery Cafe,419 W Commonwealth Ave ,92832,Fullerton,CA,$$,(714) 578-8265,3.5,924,,,https://s3-media0.fl.yelpcdn.com/bphoto/m0F_XCCnUDlginbVWNBkXQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/CxMVNd9VN_HOW9AK0eyALg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/La0tv3le9Xyj1rF80mspVg/l.jpg,Coffee & Tea,Salad,Sandwiches
https://www.yelp.com/biz/portos-bakery-and-cafe-buena-park-7,Porto's Bakery & Cafe, ,,,,$,(714) 367-2030,4.5,6379,www.portosbakery.com/bakeathome/,www.portosbakery.com/food/,https://s3-media0.fl.yelpcdn.com/bphoto/oAY1tAEPBahy0jlvDrjm4A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GPG_tByB9XlnOR1cDz6CWw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/j5CutymlTwKpyCuTPyU12g/l.jpg,Bakeries,Cafes,Custom Cakes
https://www.yelp.com/biz/wish-you-were-here-coffee-pomona,Wish You Were Here Coffee,101 E 3rd St ,91766,Pomona,CA,,,4.5,107,,,https://s3-media0.fl.yelpcdn.com/bphoto/lNhwbxOhJEWOswQWxmk86A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/bbLXR0wHRg3veMEpFP2uZw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/_qYKqdct0zsARPRpPJ8DCQ/l.jpg,Coffee & Tea,Coffee Roasteries,Breakfast & Brunch
https://www.yelp.com/biz/boba-fiend-tea-house-yorba-linda,Boba Fiend Tea House,18318 Imperial Hwy ,92886,Yorba Linda,CA,$,(714) 203-1553,4,175,,,https://s3-media0.fl.yelpcdn.com/bphoto/AKsNypXW8dR5o7nf1b8X2w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/y0He4oDUgZNulSLciJqYOQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/5lZbMnBUsNGscy1d42qp-A/l.jpg,Coffee & Tea,Bubble Tea,
https://www.yelp.com/biz/blue-bowl-superfoods-orange,Blue Bowl Superfoods,417 S Main St ,92868,Orange,CA,$$,,4.5,2153,www.mybluebowl.com,www.mybluebowl.com/our-bowls,https://s3-media0.fl.yelpcdn.com/bphoto/sFwhS32MFtTIx5NIH2oNug/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/QPV_UcMDEr6gwxehiUrQxg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ukG-4MPZdTkQLYnmcAZG4g/l.jpg,Coffee & Tea,Acai Bowls,Vegan
https://www.yelp.com/biz/r-and-b-tea-rowland-heights-rowland-heights-2,R&B Tea Rowland Heights,19745 Colima Rd Ste 11,91748,Rowland Heights,CA,$$,(909) 895-7584,4.5,82,rbtea.us,,https://s3-media0.fl.yelpcdn.com/bphoto/frEbZbTP3p-qATcneKdEqw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3D8ljEO0L4GnR1u-p3V_0g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/LvAeDlxSRo6Ukk6-KxoN-g/l.jpg,Bubble Tea,Coffee & Tea,Tea Rooms
https://www.yelp.com/biz/gong-cha-city-of-industry,Gong Cha,17883 Colima Rd Ste B,91748,City of Industry,CA,$$,(626) 820-9226,4,262,www.gong-cha-usa.com,gong-cha-usa.com/menu/,https://s3-media0.fl.yelpcdn.com/bphoto/_CsQgKpY-FrcHjRO88jGRw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/JQJrJ6MY5Yt1HTES6Vw5qw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/KF3x3wSXhY-VJ-SlLCINUQ/l.jpg,Bubble Tea,Coffee & Tea,Tea Rooms
https://www.yelp.com/biz/mestiza-coffeehouse-ontario,Mestiza Coffeehouse,200 S Euclid Ave Ste A,91762,Ontario,CA,$,(909) 395-0077,4.5,183,,,https://s3-media0.fl.yelpcdn.com/bphoto/cHk_uiI4FbbBLfhiXuHC5A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/i2bXmpzPq34X9zQ377pXpQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/JgEXCuoq07RGzay1OflFVQ/l.jpg,Bakeries,Cafes,Desserts
https://www.yelp.com/biz/tierra-mia-coffee-anaheim,Tierra Mia Coffee,201 N State College Blvd ,92806,Anaheim,CA,$$,(657) 208-3403,4,354,www.tierramiacoffee.com,,https://s3-media0.fl.yelpcdn.com/bphoto/rumHP-06RdGw7seZr41FUg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/5UsiGzZ_bjUhwOm7_vA6jg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yT-i54e-bpLKDcB5FeAsYQ/l.jpg,Coffee & Tea,,
https://www.yelp.com/biz/thee-best-cafe-brea,Thee Best Cafe,910 E Birch St Ste 100,92821,Brea,CA,$$,(626) 347-0227,4,4,,,https://s3-media0.fl.yelpcdn.com/bphoto/9ZWdFQOO-6bQNmW0czb7HA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/YRP76WR-DOHoQ-onTBShVg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/50PANH4bIhPpZVY-8KI3iw/l.jpg,Coffee & Tea,Juice Bars & Smoothies,Sandwiches
https://www.yelp.com/biz/lynn-tea-yorba-linda,Lynn Tea,17401 Bastanchury Rd Ste 106,92886,Yorba Linda,CA,$$,(714) 927-1106,4.5,177,www.lynntea.com,lynntea.com,https://s3-media0.fl.yelpcdn.com/bphoto/cWUV0lG0SfgsMucolmkuPQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/S7vMHQjTUm7lhE0tXabU3g/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jFKcu-beMrdl1dWr4Nw2UQ/l.jpg,Bubble Tea,Juice Bars & Smoothies,Coffee & Tea
https://www.yelp.com/biz/hygge-coffee-la-mirada,Hygge Coffee,15536 La Mirada Blvd ,90638,La Mirada,CA,$,(714) 735-8533,5,196,,,https://s3-media0.fl.yelpcdn.com/bphoto/ZvICdfIK4yeiMPoUd01J_Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/UsZvoseefACli8_GnBWQzQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/m5b83lxMDMnsQQ-PMEDaOA/l.jpg,Coffee & Tea,Sandwiches,
https://www.yelp.com/biz/rooster-tea-yorba-linda-yorba-linda-4,Rooster Tea Yorba Linda,4935 Yorba Ranch Rd Unit B,92887,Yorba Linda,CA,$$,(714) 340-0084,4,248,roosterteayorbalinda.business.site,,https://s3-media0.fl.yelpcdn.com/bphoto/1rI6_NJuPTFF2H6Ds6tUCQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/NeilYKK19ZQyiLwLYbW6VQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hetJqCqV719vIsIdt6lV1Q/l.jpg,Coffee & Tea,Bubble Tea,
https://www.yelp.com/biz/the-brunch-cafe-anaheim,The Brunch Cafe,3100 E Miraloma Ave Ste 110,92806,Anaheim,CA,$$,(714) 603-7622,5,117,thebrunchcafellc.com,,https://s3-media0.fl.yelpcdn.com/bphoto/7vFWUIBpwzPyZDrLex0ZIw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/ON1fCy2JtcRilJo6JdHyDw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GuQg2f74y91Ci7LiVHvJIw/l.jpg,Cafes,Breakfast & Brunch,
https://www.yelp.com/biz/ding-tea-diamond-bar-diamond-bar-2,Ding Tea Diamond Bar,20627 Golden Spring Dr ,91789,Diamond Bar,CA,$$,(909) 895-7225,3.5,276,website--55364920821562370114-cafe.business.site,,https://s3-media0.fl.yelpcdn.com/bphoto/7WXOraoEFAvJmx7ThXMYNA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jIArd9yn186SGqfiX_0mdw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/pYlC0xfA-kKzKMOAUnoZFw/l.jpg,Tea Rooms,Bubble Tea,Coffee & Tea
https://www.yelp.com/biz/kung-fu-tea-fullerton-2,Kung Fu Tea,729 N Placentia Ave ,92831,Fullerton,CA,$,(657) 378-6556,4.5,569,www.kungfutea.com,,https://s3-media0.fl.yelpcdn.com/bphoto/kIJQw7954mgw8xLV672IGA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/mjR6ezdneB9rGkJmWjrUkw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/3OjluUqzevhyqVxk9J9ufg/l.jpg,Coffee & Tea,Bubble Tea,Juice Bars & Smoothies
https://www.yelp.com/biz/coffee-code-buena-park,Coffee Code,7855 La Palma Ave Ste 6,90620,Buena Park,CA,$,(714) 736-0037,4,1405,www.coffeecodeusa.com,,https://s3-media0.fl.yelpcdn.com/bphoto/nsZ92iObrS8-rEd8E2Zc7Q/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/FZuSfStIa5jGbauPH1nxGA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/DyHvjwBQpu_1N9dU2yD8OA/l.jpg,Coffee & Tea,Breakfast & Brunch,Sandwiches
https://www.yelp.com/biz/monkey-business-cafe-fullerton,Monkey Business Cafe,301 E Amerige Ave ,92832,Fullerton,CA,$$,(714) 526-2933,4,1630,www.monkeybusinesscafe.org,www.monkeybusinesscafe.org/menu.html,https://s3-media0.fl.yelpcdn.com/bphoto/B02GQfcIL80E9hZ4XDs0Ag/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/CUxYUWX3tD8iWQniEVFePg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/CkBAGLQs8DDcFQl7kdTrZQ/l.jpg,Sandwiches,Cafes,American (New)
https://www.yelp.com/biz/coffee-code-espresso-bar-fullerton-2,Coffee Code Espresso Bar,1030 Rosecrans Ave ,92833,Fullerton,CA,$,(714) 992-2275,4.5,499,www.coffeecodeusa.com,,https://s3-media0.fl.yelpcdn.com/bphoto/AzuuPi3ffyxObebeT8EL9w/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Q_eZ30kUSyDrZiM2v28pKQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/4KErnrOfLurNcPNfA1j3iA/l.jpg,Coffee & Tea,,
https://www.yelp.com/biz/paris-baguette-chino-hills-2,Paris Baguette,2923 Chino Ave ,91709,Chino Hills,CA,,(909) 590-1109,4,23,www.parisbaguette.com,,https://s3-media0.fl.yelpcdn.com/bphoto/RwRXBK4S8mL5DY1VFJTp4A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/NSbrY1lWZSYlLwrwI3Jz-A/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Lv39taFQN7uab-lpWGBZlw/l.jpg,Coffee & Tea,Bakeries,Patisserie/Cake Shop
https://www.yelp.com/biz/victory-cafe-chino,Victory Cafe,11436 Central Ave ,91710,Chino,CA,$,(909) 628-4959,5,18,,,https://s3-media0.fl.yelpcdn.com/bphoto/dCAAaC6M5AwB37CgRwSJGg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/1OaTNkgOQAMRHhUX2VsVcQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/g8KTRKFZWzBBjlx4lixODw/l.jpg,Cafes,,
https://www.yelp.com/biz/sugar-rush-cafe-walnut,Sugar Rush Cafe,3900 Valley Blvd Ste A,91789,Walnut,CA,$$,(909) 869-7969,4,931,www.sugarrushcafe.com,,https://s3-media0.fl.yelpcdn.com/bphoto/0Rw12jM2ChY0LPo69o6xVA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/qQLup25JwObKt5W_E-YgFw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/jgmwoZjwAkiRYZyE6pC1JA/l.jpg,Breakfast & Brunch,Coffee & Tea,American (Traditional)
https://www.yelp.com/biz/tru-bru-organic-coffee-orange,Tru Bru Organic Coffee,7626 E Chapman Ave Ste D,92869,Orange,CA,$,(714) 771-7170,4.5,1093,www.trubrucoffee.com,www.trubrucoffee.com/view-menu,https://s3-media0.fl.yelpcdn.com/bphoto/tWgmTRc8cH7ILiDLSjSRcg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/yu9mfhCX_7LUw7jvuh60bw/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/0M_1BzkOzJYTEDMUKxB36A/l.jpg,Coffee & Tea,Breakfast & Brunch,Bakeries
https://www.yelp.com/biz/platform-909-chino-hills,Platform 909,15870 Soquel Canyon Pkwy Ste M,91709,Chino Hills,CA,$,(909) 306-7675,4,512,,,https://s3-media0.fl.yelpcdn.com/bphoto/0EPh37yqA3fvehNoiXXOwg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/LiuIj_-5jZAbWkKAhGyuVA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/rnzgdmMah0UOSW8Vf9HeJw/l.jpg,Coffee & Tea,Waffles,Breakfast & Brunch
https://www.yelp.com/biz/the-dirty-penguin-chino-hills-2,The Dirty Penguin,14708 Pipeline Ave Ste C,91709,Chino Hills,CA,$,(909) 606-4634,4.5,1183,,,https://s3-media0.fl.yelpcdn.com/bphoto/eEK-_EZJKdedvEWBUBv8KA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-3Q4W8pSji57WeWDiQBoZQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/hn4epvmA9u2A7_tCWVOzmw/l.jpg,Coffee & Tea,Breakfast & Brunch,
https://www.yelp.com/biz/urth-caff%C3%A9-orange-orange,Urth Caffé - Orange,100 W Chapman Ave ,92866,Orange,CA,$$,(949) 329-5755,3.5,1467,www.urthcaffe.com,www.urthcaffe.com/orange,https://s3-media0.fl.yelpcdn.com/bphoto/xpDQz1HCIud16_5PIrHOfA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/xkG33EEtU7XACvCwH8YHuA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/Xt7egdup-7hVJGynTOK13A/l.jpg,Coffee & Tea,American (Traditional),Breakfast & Brunch
https://www.yelp.com/biz/basilur-tea-and-coffee-buena-park-3,Basilur Tea & Coffee,"6920 Beach Blvd Ste K129, Fl 1",90621,Buena Park,CA,$$,(714) 722-0288,4,1120,www.basilurteacoffee.com,,https://s3-media0.fl.yelpcdn.com/bphoto/v34wu3vtby3kLuV34AyRMg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/9lVPMnLon1E0NwUAEbI2YA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/IlnUibzyFSaWaDAnKvLLVA/l.jpg,Coffee & Tea,Desserts,Breakfast & Brunch
https://www.yelp.com/biz/the-flinderstreet-cafe-chino,The Flinderstreet Cafe,5483 Philadelphia St Ste C,91710,Chino,CA,$$,(909) 591-8541,4.5,1224,www.theflinderstreetcafe.com,www.theflinderstreetcafe.com/menu.html,https://s3-media0.fl.yelpcdn.com/bphoto/1VgHuAWKJzsmmVOHbh5QBA/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/TABFeGheD6bdMbb9Y2SRRg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/-l4QLL9N7BZnsinRcWlPsA/l.jpg,Coffee & Tea,Bakeries,Cafes
https://www.yelp.com/biz/blossom-cafe-and-market-anaheim,Blossom Cafe & Market,1020 W Katella Ave ,92802,Anaheim,CA,,(657) 279-9786,4.5,13,www.blossomcafemarket.com,blossom-cafe-marketplace.square.site/,https://s3-media0.fl.yelpcdn.com/bphoto/p-MhTxpg_d6Tb96VIjbpOQ/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/8bP_b5GebZDbDGsOaCp7xg/l.jpg,https://s3-media0.fl.yelpcdn.com/bphoto/GMrccuzBQ9vvySyV_SGpfw/l.jpg,Coffee & Tea,,
